Serial Number,Song Name,Hebrew Date Folder,Singer,Copied Drive ID
70334,אלעד אלדד - תפילת הכלה,ניסן תשפה,סינגלים חדשים,1i97aIxisLxwuxt6rBmJVEoNpza3U5ueH
70335,מנחם לב - קרב יום,ניסן תשפה,סינגלים חדשים,12O36sIRL43Go5sVHovK1SaZ1tzSbF-pU
70336,מקהלת אנסמבל ילדי השיר - פסח מצה ומזמור,ניסן תשפה,סינגלים חדשים,1oC8AXhumJqh94E1g9R1IF2yJqnX5RAM1
70337,אברהם דוד פרידמן - לפיכך,ניסן תשפה,סינגלים חדשים,1acQfjWDQ_q_uMRs6PDG7-CNgQorAkT4o
70338,"הרב עקיבא המניק, שייקה הרשלר, ישראל מאיר - מרחוק",ניסן תשפה,סינגלים חדשים,1oOjywDsjMPaIrP4QoJUI3u8csVIoOBv4
70339,רפי ביטון & קולות מן השמים - דיינו,ניסן תשפה,סינגלים חדשים,1FbCKiswDmu5vazWtgPY28ML1FLrh-JMP
70340,שלמה יוסף - אהיים,ניסן תשפה,סינגלים חדשים,1sjsHCbDQ1r5oRU1RUUpdu6anbY5tBJQW
70341,"מיילך ברוינשטיין, גרשי אורי, משה דוד וייסמאנדל, מקהלת יונגערליך, מקהלת ידידים - מחרוזת יונגערליך",ניסן תשפה,סינגלים חדשים,127t0clP4Nt5t-pXMCI0v6-aX7mVyM0Df
70342,יוסי ויטמן - נזכה לעשותו,ניסן תשפה,סינגלים חדשים,1JoaoxW6vExxo6nfXVndmIL0dP8Nc8uoZ
70343,אהר'לע סאמעט - חסל סידור פסח,ניסן תשפה,סינגלים חדשים,1QUxIuuT8P_zQkAT2h0OwP9u37QwGnl8e
70344,שימי יונייב ותזמורתו & ת''ת שיח יעקב - מחרוזת גאולה,ניסן תשפה,סינגלים חדשים,1nMXbmF3x-xKcqguaQfWxTvKYvv3j-E8z
70345,אפיקו.מן - עשר מכות,ניסן תשפה,סינגלים חדשים,1mjoVlOCLeGqB_3aXblXdUQTGFlupas7E
70346,יואי מוכניק & איזי - ממצרים,ניסן תשפה,סינגלים חדשים,1qqC0t6jGB4DwvutKblrFYxx1vbRyrIJf
70347,יעקב ארי' רובין - נשמה'לע מיין,ניסן תשפה,סינגלים חדשים,1zglaSHslnTTQFpuqb4IZDyQF5PvVjTYX
70348,משה קליין - מי יאהב,ניסן תשפה,סינגלים חדשים,1eKKEqr2Z9Ygx4aR6biy4PN7ok23LKsxQ
70349,אלי שפריי & אהר'לע סאמעט - כתפוח בעצי היער,ניסן תשפה,סינגלים חדשים,1lHYTDL7NBJfkZ5pMi3ilvUpibaVKK0dL
70350,צביקי רנד - שיר המעלות,ניסן תשפה,סינגלים חדשים,1Nta7TqrM5X8XcebPHhx18_52LwWaDdJE
70351,לייבי דייטש - קרב יום,ניסן תשפה,סינגלים חדשים,1u5ft6Hb6dhvoWJctmhq0h393pio70x3i
70352,חברותא - ברוך שומר הבטחתו,ניסן תשפה,סינגלים חדשים,1rrhxs7nx20Lg7MhM9rTFuCqbCsRWJtxv
70353,יענקי ברלינגר - שפוך חמתך,ניסן תשפה,סינגלים חדשים,1rfuzj2ks4ynSF2yty3NA9kKRbZ7iuw3D
70354,שלוימי ברנשטיין ומשולם זושא - קרב יום,ניסן תשפה,סינגלים חדשים,1VLOoyaLpT9fGZyCaRQPAjIVq-uu4cSoF
70355,מענדי מארקאוויטש - מיין סדר נאכט,ניסן תשפה,סינגלים חדשים,1ZN3amIpEkLAbDCQ-PtomvIqG86MZdpjF
70356,שלומי ברנשטיין - קושיות,ניסן תשפה,סינגלים חדשים,1-fYygszpt8Xs3o6jYYt6aOtBP-uFEwUC
70357,"חיים ולדמן, דוד אונגרישר, דוד פדר - מחרוזת פסח",ניסן תשפה,סינגלים חדשים,1Fj2a-xXky9z8reEJRMMxqr1pe8qiMb40
70358,שרולי ויינברגר - ולא שבט לוי בלבד,ניסן תשפה,סינגלים חדשים,1eZknDMB3jl45WWDM0To4NXXAwc32fjA7
70359,"אברימי לונגר, יואלי קליין, עקיבא גרומן - עוד אביכם חי",ניסן תשפה,סינגלים חדשים,1dGfRu54HpyIV8vvFJpiCso5yPY-a7KhD
70360,הערשי ויינברגר & נפתלי משה שניצלער - אלמעכטיגער גאט,ניסן תשפה,סינגלים חדשים,1CiFUkWAYFLrXqKwTGFqPgdVrq4n9a2gT
70361,ילדי נערינו ירושלים & ישראל סוסנה - והיא שעמדה - שירושיר,ניסן תשפה,סינגלים חדשים,1lcq1WyJo0GIy24QMk57Pux1UhBsUti9F
70362,שרולי גרין - מחרוזת הלל,ניסן תשפה,סינגלים חדשים,11vCkppDX_rfTFjb21IO9QWLKSRWmNNGy
70363,מאיר רוזנברג - מיין מצרים,ניסן תשפה,סינגלים חדשים,1XT4C_OrVXjuTIfvphony5z2-0FpD9d4B
70364,יואלי דיקמן - אוברטורת פתיחה למופע 'תדבר איתו' של שמוליק סוכות,ניסן תשפה,סינגלים חדשים,1vDSVkJsiSQVIndCP7a7hGzaI8qFCZcXp
70365,זאנוויל ויינברגר - רצה הקדוש ברוך הוא,ניסן תשפה,סינגלים חדשים,1hKATKNr7JDpU74rlhzUXFPCFYHI2dV_G
70366,נפתלי קמפה - ווקאלי - תקציר האלבום,ניסן תשפה,סינגלים חדשים,1H-DS9eIBSbGp-f8NjfH_OsWXF2Nzxb0a
70367,ארי גולדוואג - A Cappella Soul 12 - תקציר האלבום,ניסן תשפה,סינגלים חדשים,1UJGq0ijwVB6wN7RuajyOYyU3Pe4v6b-d
70368,Healing Melodies VOL 2 - תקציר האלבום - ווקאלי,ניסן תשפה,סינגלים חדשים,1jh29R41XP2I_2TYvGgaffUWe4-nZGe5e
70369,מורדי ויינשטיין - כל המשמח - תקציר האלבום - ווקאלי,ניסן תשפה,סינגלים חדשים,1pby8EIEsMLIVJOAigzXTVNM1ktI1qRPt
70370,בערי וועבער - הלילה הזה - ווקאלי,ניסן תשפה,סינגלים חדשים,1nNTP2mCWenz8HAQM0yQkZrxqrB1PQkyf
70371,דני פלגון & ארי גולדוואג - תמיד אוהב אותי - ווקאלי,ניסן תשפה,סינגלים חדשים,1vMV2Hwut8EppomW3u9V34oFrl0pb7QVy
70372,MD באום & ארי גולדוואג - אשת חיל - ווקאלי,ניסן תשפה,סינגלים חדשים,1WhCKvoAluolNPTUEEzEkzqDoEFpa9_Wy
70373,שלמה זמיק & ארי גולדוואג - לשוב הביתה - ווקאלי,ניסן תשפה,סינגלים חדשים,1Bsf-lco8SN1_ZjiVfQwhtLP1H6o5Wel4
70374,שמולי שניידער & ארי גולדוואג - Unspoken Words - ווקאלי,ניסן תשפה,סינגלים חדשים,1zljbtUtRoxkb_puxi3xGvp6kYI7OS3ZI
70375,יוסף נטיב & רועי לביא - יעטוף באהבה - ווקאלי,ניסן תשפה,סינגלים חדשים,1h3h6mipjvOweHf-7eQf1D2RJRl_6YdaG
70376,שי וינר - בכיים של הילדים - ווקאלי,ניסן תשפה,סינגלים חדשים,1fzr4JVjQfU-UKN15JJ6GwFVlcIiTh9Hx
70377,אורי דוידי - בעזרת השם - ווקאלי,ניסן תשפה,סינגלים חדשים,1ijPmFqZrVWVcjh3KGufTEM0eoS-MRLnO
70378,סנדי דינקל - אשרינו - ווקאלי,ניסן תשפה,סינגלים חדשים,1xm2xVJfaGhcX4E9K9y9-NgYl3gv5xNAb
70379,דוד רוטברג - Harmony 2 - תקציר האלבום - ווקאלי,ניסן תשפה,סינגלים חדשים,1IhDMZMbgIXyGNqUEMt_YWTtx5ZI7Ayha
70380,ישראל גברא - מזמור לתודה - ווקאלי,ניסן תשפה,סינגלים חדשים,1xytQ51SlEhOZkZfrVXCEyTlbliur5cGk
70381,יונתן שטרן & סהר חלוצי - מחרוזת עקיבא - ווקאלי,ניסן תשפה,סינגלים חדשים,1nQEiWfnH-NAOpZpWXY7PlY4aYDOAHsxd
70382,יונגערליך - קלאנגען און געזאנגען - תקציר האלבום,ניסן תשפה,סינגלים חדשים,1jSNBCxwPeunVPIrJhZ8OSADOXGDpjApx
70383,מקהלת מוזיקאליש & דודי קאליש - תנועות - ווקאלי,ניסן תשפה,סינגלים חדשים,1i2wG_tZGIImp6GXHCRTViCFG5n-fOYWu
70384,יניב מדר - לאן - ווקאלי,ניסן תשפה,סינגלים חדשים,1L1c3PW_OMDVaUqe6cqmujFXKJAEOcRYr
70385,יוני ולביא גנוט - אחינו כל בית ישראל - ווקאלי,ניסן תשפה,סינגלים חדשים,1b9bFS_ObKynSv9fhvIHuCLE0RAmSb_u3
70386,אלייצור - טאטע תטהר - ווקאלי,ניסן תשפה,סינגלים חדשים,1iPFrBa8BO_oZPm0wCczJymE0A21SuFGH
70387,שלמה מנדלזון - קה ריבון - ווקאלי,ניסן תשפה,סינגלים חדשים,15xJvyPp4teQ5IovHU3kG0oobNVdtZbg3
70388,משה קליין - תחזור הביתה - ווקאלי,ניסן תשפה,סינגלים חדשים,1pfIc6Vtqys-XoZKw0QXTWah5F0MzmwwU
70389,משה דוד וייסמאנדל - אפריון - ווקאלי,ניסן תשפה,סינגלים חדשים,1HehqtGZRFpASX8o3XBL53nmfpsmiA_Ou
70390,יעקב רוטבלט & דובי אילאוויטש - אפריון - ווקאלי,ניסן תשפה,סינגלים חדשים,1KFDVg5PZwpxNyOACXl4td_lIp_0hEaXu
70391,אהר'לע סאמעט - שומר השם - ווקאלי,ניסן תשפה,סינגלים חדשים,1LWXb5c5ZkNcHW6Mw-iDAhbA5urAoOlma
70392,"רבי גרינספן, אפיקו.מן, מנדי וורך - ים ים - ווקאלי",ניסן תשפה,סינגלים חדשים,1DL9NyboRIjhUHh9mfNIGGmNQucvaG0Ql
70393,יוסף עבאדי - בדרך אל האור - ווקאלי,ניסן תשפה,סינגלים חדשים,1jYmz70py5pC0Yg9vw4TXeWgWOtos3BZu
70394,אברימי סול - התפילה - ווקאלי,ניסן תשפה,סינגלים חדשים,1tHBlKhyenhVGumfblRvwMGGvz1YTN-Aw
70395,יעקב שוואקי - קדיש - ווקאלי,ניסן תשפה,סינגלים חדשים,1LgyC488iIziKYUqJkbw0lR1Ms_hUN47o
70396,עדי גביסון - אורות של תקווה - ווקאלי,ניסן תשפה,סינגלים חדשים,1P872___kv_CTbtEjMES8qZt300Jb9I4c
70397,יונתן שטרן & חג'בי - יהי רצון - ווקאלי,ניסן תשפה,סינגלים חדשים,139OrgeXx26tX4zG3Er4b7Kk2GsAdsIfe
70398,מרדכי בן דוד - כרך נחמד - ווקאלי,אייר תשפה,סינגלים חדשים,1hjeaMeRQidkoEKV0TNSQseAPVKRsQQSB
70399,יוסף הלפרן & ארי גולדוואג - Don't Leave Me On My Own - ווקאלי,אייר תשפה,סינגלים חדשים,1sUjY5wHm7taLGay_Qw6FIl278dpFdVjO
70400,מיילך ברוינשטיין & יענקי שטיינמץ - יודע תעלומות - ווקאלי,אייר תשפה,סינגלים חדשים,10hMDf8VV9Rxxd6sVujU5HkGSSBqXl6SB
70401,יחיאל גיניגר - עמדי - ווקאלי,אייר תשפה,סינגלים חדשים,1caJs74XkzJgqQitDM07BBibiRS6ddo7Y
70402,בערי וועבער - דוד המלך - ווקאלי,אייר תשפה,סינגלים חדשים,1Xx9ue-mncFHL8wNzYXnZ8SgR3r_Af9kk
70403,יחיאל גיניגר & ארי גולדוואג - I Need You Now - ווקאלי,אייר תשפה,סינגלים חדשים,1_i6rnKwDtVjqIdsio7q3rBhKWC3iAVdK
70404,ליפא שמעלצר - שלם ישלם - ווקאלי,אייר תשפה,סינגלים חדשים,17WpDQTLo0LEC2hJFIIDMDEOv0YKE21EZ
70405,אלייצור - תמיד אוהב אותי - ווקאלי,אייר תשפה,סינגלים חדשים,1hh3vH_O5n3rVdzrO3ZXTDYXUWpQ6J3LL
70406,אברומי ברקו & מנחם מושקוביץ - זרעא חיא וקימא - ווקאלי,אייר תשפה,סינגלים חדשים,1VidWPka9VjFFXDCvexWxvT6VOfbDTuql
70407,אלייצור & בן צור - טאטע תטהר & סיפורי צדיקים - ווקאלי,אייר תשפה,סינגלים חדשים,1-SADmmWjQkLmgDSsJLTeeLxQGo5dGvwQ
70408,אריאל ברוסוצקי - עד מתי - ווקאלי,אייר תשפה,סינגלים חדשים,1tZ87LJoUWv5qpCBMnoqbCcNp0HsW0NMS
70409,דניאל יטיב - ר' חיים - ווקאלי,אייר תשפה,סינגלים חדשים,1OS3STAoOy9uGb-9HK6_w4ZaEXeSpJXuj
70410,דודו פישר & עמירן דביר - מספר,אייר תשפה,סינגלים חדשים,1lkVhcsL1bkOQgIUvo8VlSSo75UwCYshn
70411,אברימי רוט ומקהלת הישיבה לצעירים - מחרוזת  ושבו בנים,אייר תשפה,סינגלים חדשים,1VO9auyeCa3mgedRo2HeAN8UpmI_PjpCk
70412,יהודה שמעה - שיר מזמור לאסף,אייר תשפה,סינגלים חדשים,1gyL071haNV0dkHH_FKA2zZaUCKGqwJHR
70413,ג'ואי ניוקומב & נפתלי קמפה - ניגון סלבודקא - ווקאלי,אייר תשפה,סינגלים חדשים,19G_6LVpiPOr0KN2nqAjyMU-9AUKtS68E
70414,חיים ישראל & אהר'לע סאמעט - ר' ישעיה בן ר' משה,אייר תשפה,סינגלים חדשים,1raYfmnPgfREx5B23msFszRvKDfDfeux4
70415,"זאנוויל ויינברגר, מקהלת מלכות, מקהלת חסידימלעך - שיבנה - ווקאלי",אייר תשפה,סינגלים חדשים,1NbwolV5Ck31oZwyCSPW55tCsJv-7ZpBZ
70416,יהושע העשיל שארף - רבי ישעי'לעס השגות - ווקאלי,אייר תשפה,סינגלים חדשים,15zz-2NMFfibtp-aJt5F9g8_RtoPZ5kyo
70417,שלומי קאופמן - Even Then - ווקאלי,אייר תשפה,סינגלים חדשים,1D0Caj5XnTs-Uvts_eMiQAO1HJ17gHd3C
70418,מעכי רוזנברג - זה קלי - ווקאלי,אייר תשפה,סינגלים חדשים,1x4E5HCSBlnIjz0UJc3o-C8tGJmiSWDoo
70419,"אברהם פריד, עמיר בניון, כיפה לייב - שמחות קטנות - ווקאלי",אייר תשפה,סינגלים חדשים,1Inm8TQK8xyfLkgSq2j6CgLYTAfKyruhx
70420,מאיר בן דרור & ג'וש וולמרק - עברתי בחושך - ווקאלי,אייר תשפה,סינגלים חדשים,1GVGo5_uoE5lBfbpSvcrfc2sfqHx_ttaZ
70421,מקהלת מוזיקאליש & אייזיק האניג - אנא מלך - ווקאלי,אייר תשפה,סינגלים חדשים,1P6dttxi_87ixdD1ph3UWMmNjENaQuk-G
70422,מוישי בלוך - סט ווקאלי חסידי תשפ''ה,אייר תשפה,סינגלים חדשים,1tvuH7dvpuGJ1j4dqUSAMpRTBWBmwuMGn
70423,שי זוהר - לא אירא רע - ווקאלי,אייר תשפה,סינגלים חדשים,1NHHvxjtt2kGC0NPQMFWrfPniwfqHIFqI
70424,מקהלת ידידים & אלייצור - תמיד אוהב אותי - ווקאלי,אייר תשפה,סינגלים חדשים,1KwGpL3ZMAlZSGAY_DsO5RmskorveihOF
70425,קובי ברומר - בלעדיך - ווקאלי,אייר תשפה,סינגלים חדשים,1GS-D7k6Rdo6KD8dGvIigzHQSdL5KxuZ9
70426,מקהלת מוזיקאליש & שלום למר - קרוץ מחומר - ווקאלי,אייר תשפה,סינגלים חדשים,1F8T9XUSDl7Iu_DcjHsDE6yKBpc5xKe7X
70427,שרולי ברונכר & מענדי טווערסקי - א נייע טאג - ווקאלי,אייר תשפה,סינגלים חדשים,1rPei6h6i5jvda33PvoFS2ITrZFM1JseN
70428,מאטי אילאוויטש & מקהלת תנועה - רבי עקיבא - ווקאלי,אייר תשפה,סינגלים חדשים,1BW3Ul7yze0A5xB_zhuBRck_m1xBEdMCL
70429,ארי סאמעט - וידם אהרן - תקציר האלבום,אייר תשפה,סינגלים חדשים,1feXJf0CjUQ_8r8VZ1CIB31vUBGLbRZq-
70430,בוסטון - מחרוזת ל''ג בעומר,אייר תשפה,סינגלים חדשים,1Ilul9VhogwgfsQXzGrQTfRXWE1NB0XVx
70431,DJ יהודה מור & DJ אבישי אהרוני - סיני סיני - רמיקס,אייר תשפה,סינגלים חדשים,1dQuJNxc2XRNQHsR9bjeSQ2YKpPLVuqNy
70432,משה דוד רונזל & מקהלת הללו - מגן אבות,אייר תשפה,סינגלים חדשים,1uccck5QxpIuVF6VzgNtte7Tu_yZtazHC
70433,נריה אנג'ל - סיני,אייר תשפה,סינגלים חדשים,1tMnQQqJ2O0bkaE9P6iXTucZrXadPaC6v
70434,יניב בן משיח - רבי שמעון - רמיקס,אייר תשפה,סינגלים חדשים,10RDdTbhERcnSVLOoSIXEmaXscEogGgar
70435,דוד חפצדי - ואמרתם כה לחי רבי שמעון בר יוחאי,אייר תשפה,סינגלים חדשים,1xrzQfGqZkJ8zjiV5GLcdHlfEcyed2J9H
70436,נחמן פילמר - סט כלייזמר 2025,אייר תשפה,סינגלים חדשים,1Q_hmkBhhrn1iPcRDyjF8jDi8X93B9wZF
70437,שרולי גרין & שמילי לאנדא - עפן די טיר,אייר תשפה,סינגלים חדשים,1GUp-C_GZjABG_mzIbXHmtvgnUR406M-R
70438,שרוליק קלצקין - יראה,אייר תשפה,סינגלים חדשים,1Z5ADzMch8wb6mk5Dl_vOtu70FOOyGEn9
70439,"שמוליק לונגר, מנדי וייס, יואלי דוידוביץ - יבטל",אייר תשפה,סינגלים חדשים,1ncUpdguZYL4x_aAffLKx3zph00Bx1Otr
70440,ארי היימאן - מבטל כל הגזירות,אייר תשפה,סינגלים חדשים,1U7NgamWVfXY3AgCjh3EwueqC1XpW8BGI
70441,שמילי גולדברגר - רבי שמעון,אייר תשפה,סינגלים חדשים,1gRx6Rg3fC74w2mbWILeTOlT4E6IPxnbl
70442,הערשי בלייך - טישן אויף בענק,אייר תשפה,סינגלים חדשים,1AdRgmxGIXaKQpBX28yxtscMQYDAiN_wV
70443,איציק שריקי - לכבוד רבי שמעון בר יוחאי,אייר תשפה,סינגלים חדשים,1XWdjD_9-Lr2K0PrEAVRZ3cGUnnTp07PM
70444,חיים מרדכי עקשטיין - א טרער און מירון,אייר תשפה,סינגלים חדשים,1-r-sEU6EEPWnEsbofWZ0Dsm0iZNABxDa
70445,יוני Z - יא יאללה,אייר תשפה,סינגלים חדשים,1eZm71aFQ1m26Jxembnb-u9vfcWBwlTyg
70446,משה קליין - תתבונן בעולם,אייר תשפה,סינגלים חדשים,1xv7PYYzQe5kFNYd_i-ZyHWHN_tF4NDw7
70447,הפרויקט של תמרי & אהרן רזאל - אעופה אשכונה,אייר תשפה,סינגלים חדשים,1i3Z_-G5qRVJ0-DcuaM9XD3B10kfSkOOz
70448,אייזיק גליק - זעהן גוט,אייר תשפה,סינגלים חדשים,1YiYsatpG0onDpG2HHMeG6Fgmy3ZO-IKX
70449,אלכס קלייר & אפיקו.מן - The Cave,אייר תשפה,סינגלים חדשים,1WkbN1zaUeyEsgkiDY5N3KSJ6YOOk_Qgw
70450,"נוחי קראהן, יצחק מאיר, מארק לוין - ידיד נפש",אייר תשפה,סינגלים חדשים,1pZNn4DxPbJBHpIjxYAWOnxYLH045JffG
70451,שלומי ברנשטיין - עקיבא,אייר תשפה,סינגלים חדשים,116H0mfhHt3g6kO4LljOGoHgAY0ZVT2g5
70452,אברומי & שייע ברקו - נאר דער אויבערשטער קען העלפן,אייר תשפה,סינגלים חדשים,1cfbGBdxuPGqHIWHCJa0B3iQZOehMtUtT
70453,יהושע העשיל שארף - רבי שמעון לכל,אייר תשפה,סינגלים חדשים,1YQEc97v0m1Hk6KB0fn0-dLgpWjyRiLmk
70454,אורי דוידי - תודה רבה,אייר תשפה,סינגלים חדשים,1NnHUEZ7Uumnf3K4MPBzRs8KVTvh9SkbD
70455,יעקב גיפטר - אשר ברא,אייר תשפה,סינגלים חדשים,1VRpQCPjT8MnNv2dm6AOzI6S9Vt6oWI17
70456,משה לוק - אני אפאר,אייר תשפה,סינגלים חדשים,1S8FnVMT1QQD6lhWpBGGMLqsiRjs-9xaq
70457,אורי אריאלי - אין עוד מלבדו,אייר תשפה,סינגלים חדשים,1R1hEQplCp8ZdROU7xFofafv0VM7nVjXl
70458,ארי סאמעט & הערשי ויינברגר - וידם אהרן,אייר תשפה,סינגלים חדשים,14cdMo_nSlI16l3IVWGXX1_-ciIonLFFf
70459,יוסי גרין & יוסי צוקר - רייכטום,אייר תשפה,סינגלים חדשים,19ix_ec3He-atf5ku8YQyq6tpu2DvITys
70460,שי וינר - יש לי מלך,אייר תשפה,סינגלים חדשים,1Dyl8WVpETs4QHlvYaCT2TLnAtlAj5cds
70461,מעכל ליבער - יום השישי,אייר תשפה,סינגלים חדשים,10Jqg_Dpgy9V40D51BnNlluwERoFAsGtP
70462,מרדכי שפירא - Trying My Best,אייר תשפה,סינגלים חדשים,18XbnRhS0aGW9xlpv861FOeLfTKxR0SNq
70463,מרדכי שפירא - קיוינו,אייר תשפה,סינגלים חדשים,1G17vypA5ucKqH6_51xE8VTgEQsYC6bcG
70464,דוד פרלמן & להקת נשמע - מחרוזת סעודה,אייר תשפה,סינגלים חדשים,1Y0FCCfu9j-yq-Qm-ZcPFv1uF5VO-LiNp
70465,זושא - This Is How,אייר תשפה,סינגלים חדשים,1fRhWvBodaySgXlzEvbNUmxb22rTpoy6I
70466,מידד טסה - אני עם אבאל'ה,אייר תשפה,סינגלים חדשים,17R5A-2Q_A5ReBmBxmvhB8GzUE9kq_g5t
70467,יעקב שוואקי - קיווינו,אייר תשפה,סינגלים חדשים,1B07IULrqUgAHL2XEAtfTFWOaZgzrYjRG
70468,גבריאל שמעונוביץ - הדבר הזה,אייר תשפה,סינגלים חדשים,1GNEXBubmFY_F9sjDSBRmauwkIo1t9w3x
70469,אודי דמארי - הכל בסדר האלוקי,אייר תשפה,סינגלים חדשים,1udWJxh0Xo0MVQmnfvXKYL8VY1mvSy3JK
70470,שלומי דקס & מקהלת זמירות - מחרוזת אני מאמין,אייר תשפה,סינגלים חדשים,100l4XN-n-XnatvJErEvZJN1Gc4qE_r-3
70471,משה קליין & הראל טל - ואני אשיר - רמיקס,אייר תשפה,סינגלים חדשים,1qMyHTSeoqDmmH58gJwRS9OIAoTLEDDLO
70472,אריה רובין - פנים יפות,אייר תשפה,סינגלים חדשים,1XXY8pfx528yMOmty-0hDaNROq5KFCPTX
70473,אבי לרנר - מחרוזת תחשוב טוב,אייר תשפה,סינגלים חדשים,1a0bEhmlqef2rmvcO-OkJMtuIpMdfBKBc
70474,זאנוויל ויינברגר - רצוננו,אייר תשפה,סינגלים חדשים,1hUarBIPkaAqNOHXOBagQMKHMYFeWcaGf
70475,יענקי דסקל - אתכנשו,אייר תשפה,סינגלים חדשים,1h0RfVva2a3bpAWZgsZcO-sOY32s0fRj6
70476,פיני איינהורן & ישראל סוסנה ותזמורתו - אחת שאלתי,אייר תשפה,סינגלים חדשים,1vTUIcP2T8sTLXVeDj8XuKCjaegfJbTPq
70477,רפי ביטון & קולות מן השמים - אור וירושלים Live,אייר תשפה,סינגלים חדשים,146PiZYp_GRsMvefK3aUfBBUqxeTyRhGK
70478,אייל צרפתי - הכותל,אייר תשפה,סינגלים חדשים,1spyO0DvNdohKNfEP_rr8kPaPBHI9HbZ2
70479,אורי דוידי - עוד יותר טוב,אייר תשפה,סינגלים חדשים,1fRJkFhDNEUov_LeSW_KqU4br33GBgw-4
70480,"רפי ביטון, קולות מן השמים, ניסים סאאל - לקול שיריך",אייר תשפה,סינגלים חדשים,1XCmZNTql-ArBEBDhxLcthJl1m35ymDxs
70481,ישראל מאיר - ונראהו,אייר תשפה,סינגלים חדשים,18P_SvjD0_RDXknDe-6J1iLXWvEx3L_PH
70482,מאיר חג'בי - שנינו חיילים,אייר תשפה,סינגלים חדשים,1f0OUo7muWqB5oR3Jo7CHyReszDXRDD5D
70483,אברהם פריד - ניגון זיידע חיים אייזיק'ס,אייר תשפה,סינגלים חדשים,1Bb6AuRchAuDmw5bAX8fldxMUXbBYgwif
70484,גד אלבז - משערייך,אייר תשפה,סינגלים חדשים,1y3T54n32LObRL3lEiW5-zKYFZErvsdm4
70485,ישיבת הכתל & עמיחי פלסר - והראנו בבנינו,אייר תשפה,סינגלים חדשים,1hbDqQVijjI8V6qIM-1_1qxJ1iYCY9McQ
70486,אליה והב - חזק אותי,אייר תשפה,סינגלים חדשים,1KEgnkdqaGlM9V3AfGTHvp8dQI2gVxnh1
70487,יוסי פריד - קומזיץ,אייר תשפה,סינגלים חדשים,109ft4ZHFlbgRdnRw7EAAh7aOjmUC-8vy
70488,ברק כהן - גם כי אלך,אייר תשפה,סינגלים חדשים,1gIrzF1-jjPxeUWn22AGn-xawO7WFa2Oj
70489,שמעון לוי - סלח לי על הכל,אייר תשפה,סינגלים חדשים,1cbff1ZwpfpDgblK_XqSjzrpq3G51N_0I
70490,זלמן שטוב - רצא ושוב,אייר תשפה,סינגלים חדשים,16ltZuR0r_y1ulP_JrAzTgWbMgTQfwSPb
70491,"אברמי שטרויס, הרשי אייזנבך, יואלי דוידוביץ - קרליבך תורה מדלי",אייר תשפה,סינגלים חדשים,1hIuazNefDkSGL3t52vtB1AKXnG_9qeyQ
70492,אלי הרצליך - בזכות התורה - שירת המונים,אייר תשפה,סינגלים חדשים,1RVId3vqGMvitXcmqMoB6Zss4yYyR3Nff
70493,שמוליק סוכות - התעוררי - קולולם,אייר תשפה,סינגלים חדשים,1cc9cVzl7Es-t9_z-Dn3ynEYSKLBJJBxb
70494,לוי יצחק כהן - די נשמה ניגון,אייר תשפה,סינגלים חדשים,1rsz4M3XOhs1Ye8-dIwq2cfzVvdjSh1Vu
70495,הערשי בלייך - נעשה ונשמע,אייר תשפה,סינגלים חדשים,1CwA04VMA4CJARVUU5yuzxkXiEwF7Pulz
